#,s,V vs. Ref.,V,V,bits
65731,66278.8,4.81E-01,4.81E-01,-3.40E-04,...........
65732,66279.8,4.81E-01,4.81E-01,-3.47E-04,...........
65733,66280.8,4.81E-01,4.81E-01,-3.44E-04,...........
65734,66281.8,4.81E-01,4.81E-01,-3.44E-04,...........
65735,66282.8,4.81E-01,4.81E-01,-3.37E-04,...........
65736,66283.8,4.81E-01,4.81E-01,-3.38E-04,...........
65737,66284.8,4.81E-01,4.81E-01,-3.44E-04,...........
65738,66285.8,4.81E-01,4.81E-01,-3.44E-04,...........
65739,66286.8,4.81E-01,4.81E-01,-3.45E-04,...........
65740,66287.8,4.81E-01,4.81E-01,-3.40E-04,...........
65741,66288.8,4.81E-01,4.81E-01,-3.46E-04,...........
65742,66289.9,4.81E-01,4.81E-01,-3.42E-04,...........
65743,66290.9,4.81E-01,4.81E-01,-3.43E-04,...........
65744,66291.9,4.81E-01,4.81E-01,-3.40E-04,...........
65745,66292.9,4.81E-01,4.81E-01,-3.45E-04,...........
65746,66293.9,4.81E-01,4.81E-01,-3.39E-04,...........
65747,66294.9,4.81E-01,4.81E-01,-3.43E-04,...........
65748,66295.9,4.81E-01,4.81E-01,-3.43E-04,...........
65749,66296.9,4.81E-01,4.81E-01,-3.42E-04,...........
65750,66297.9,4.81E-01,4.81E-01,-3.42E-04,...........
65751,66298.9,4.81E-01,4.81E-01,-3.40E-04,...........
65752,66299.9,4.81E-01,4.81E-01,-3.46E-04,...........
65753,66300.9,4.81E-01,4.81E-01,-3.50E-04,...........
65754,66302,4.81E-01,4.81E-01,-3.49E-04,...........
65755,66303,4.81E-01,4.81E-01,-3.47E-04,...........
65756,66304,4.81E-01,4.81E-01,-3.52E-04,...........
65757,66305,4.81E-01,4.81E-01,-3.47E-04,...........
65758,66306,4.81E-01,4.81E-01,-3.49E-04,...........
65759,66307,4.81E-01,4.81E-01,-3.50E-04,...........
65760,66308,4.81E-01,4.81E-01,-3.45E-04,...........
65761,66309,4.81E-01,4.81E-01,-3.42E-04,...........
65762,66310,4.81E-01,4.81E-01,-3.47E-04,...........
65763,66311,4.81E-01,4.81E-01,-3.45E-04,...........
65764,66312,4.81E-01,4.81E-01,-3.46E-04,...........
65765,66313,4.81E-01,4.81E-01,-3.42E-04,...........
65766,66314,4.81E-01,4.81E-01,-3.45E-04,...........
65767,66315.1,4.81E-01,4.81E-01,-3.46E-04,...........
65768,66316.1,4.81E-01,4.81E-01,-3.48E-04,...........
65769,66317.1,4.81E-01,4.81E-01,-3.47E-04,...........
65770,66318.1,4.81E-01,4.81E-01,-3.44E-04,...........
65771,66319.1,4.81E-01,4.81E-01,-3.46E-04,...........
65772,66320.1,4.81E-01,4.81E-01,-3.43E-04,...........
65773,66321.1,4.81E-01,4.81E-01,-3.45E-04,...........
65774,66322.1,4.81E-01,4.81E-01,-3.44E-04,...........
65775,66323.1,4.81E-01,4.81E-01,-3.45E-04,...........
65776,66324.1,4.81E-01,4.81E-01,-3.40E-04,...........
65777,66325.1,4.81E-01,4.81E-01,-3.40E-04,...........
65778,66326.1,4.81E-01,4.81E-01,-3.39E-04,...........
65779,66327.2,4.81E-01,4.81E-01,-3.43E-04,...........
65780,66328.2,4.81E-01,4.81E-01,-3.40E-04,...........
65781,66329.2,4.81E-01,4.81E-01,-3.39E-04,...........
65782,66330.2,4.81E-01,4.81E-01,-3.39E-04,...........
65783,66331.2,4.81E-01,4.81E-01,-3.37E-04,...........
65784,66332.2,4.81E-01,4.81E-01,-3.39E-04,...........
65785,66333.2,4.81E-01,4.81E-01,-3.43E-04,...........
65786,66334.2,4.81E-01,4.81E-01,-3.44E-04,...........
65787,66335.2,4.81E-01,4.81E-01,-3.43E-04,...........
65788,66336.2,4.81E-01,4.81E-01,-3.41E-04,...........
65789,66337.2,4.81E-01,4.81E-01,-3.47E-04,...........
65790,66338.3,4.81E-01,4.81E-01,-3.45E-04,...........
65791,66339.3,4.81E-01,4.81E-01,-3.46E-04,...........
65792,66340.3,4.81E-01,4.81E-01,-3.44E-04,...........
65793,66341.3,4.81E-01,4.81E-01,-3.44E-04,...........
65794,66342.3,4.81E-01,4.81E-01,-3.44E-04,...........
65795,66343.3,4.81E-01,4.81E-01,-3.43E-04,...........
65796,66344.3,4.81E-01,4.81E-01,-3.44E-04,...........
65797,66345.3,4.81E-01,4.81E-01,-3.45E-04,...........
65798,66346.3,4.81E-01,4.81E-01,-3.48E-04,...........
65799,66347.3,4.81E-01,4.81E-01,-3.42E-04,...........
65800,66348.3,4.81E-01,4.81E-01,-3.43E-04,...........
65801,66349.3,4.81E-01,4.81E-01,-3.41E-04,...........
65802,66350.4,4.81E-01,4.81E-01,-3.42E-04,...........
65803,66351.4,4.81E-01,4.81E-01,-3.44E-04,...........
65804,66352.4,4.81E-01,4.81E-01,-3.46E-04,...........
65805,66353.4,4.81E-01,4.81E-01,-3.48E-04,...........
65806,66354.4,4.81E-01,4.81E-01,-3.48E-04,...........
65807,66355.4,4.81E-01,4.81E-01,-3.47E-04,...........
65808,66356.4,4.81E-01,4.81E-01,-3.49E-04,...........
65809,66357.4,4.81E-01,4.81E-01,-3.50E-04,...........
65810,66358.4,4.81E-01,4.81E-01,-3.50E-04,...........
65811,66359.4,4.81E-01,4.81E-01,-3.47E-04,...........
65812,66360.4,4.81E-01,4.81E-01,-3.44E-04,...........
65813,66361.4,4.81E-01,4.81E-01,-3.52E-04,...........
65814,66362.5,4.81E-01,4.81E-01,-3.46E-04,...........
65815,66363.5,4.81E-01,4.81E-01,-3.48E-04,...........
65816,66364.5,4.81E-01,4.81E-01,-3.46E-04,...........
65817,66365.5,4.81E-01,4.81E-01,-3.48E-04,...........
65818,66366.5,4.81E-01,4.81E-01,-3.49E-04,...........
65819,66367.5,4.81E-01,4.81E-01,-3.47E-04,...........
65820,66368.5,4.81E-01,4.81E-01,-3.45E-04,...........
65821,66369.5,4.81E-01,4.81E-01,-3.45E-04,...........
65822,66370.5,4.81E-01,4.81E-01,-3.47E-04,...........
65823,66371.5,4.81E-01,4.80E-01,-3.47E-04,...........
65824,66372.5,4.81E-01,4.80E-01,-3.44E-04,...........
65825,66373.5,4.80E-01,4.80E-01,-3.42E-04,...........
65826,66374.5,4.80E-01,4.81E-01,-3.51E-04,...........
65827,66375.6,4.80E-01,4.81E-01,-3.44E-04,...........
65828,66376.6,4.80E-01,4.81E-01,-3.36E-04,...........
65829,66377.6,4.81E-01,4.81E-01,-3.42E-04,...........
65830,66378.6,4.81E-01,4.81E-01,-3.46E-04,...........
65831,66379.6,4.81E-01,4.81E-01,-3.42E-04,...........
65832,66380.6,4.81E-01,4.81E-01,-3.43E-04,...........
65833,66381.6,4.81E-01,4.81E-01,-3.42E-04,...........
65834,66382.6,4.81E-01,4.81E-01,-3.47E-04,...........
65835,66383.6,4.81E-01,4.81E-01,-3.45E-04,...........
65836,66384.6,4.81E-01,4.81E-01,-3.48E-04,...........
65837,66385.6,4.81E-01,4.81E-01,-3.45E-04,...........
65838,66386.6,4.81E-01,4.81E-01,-3.41E-04,...........
65839,66387.7,4.81E-01,4.81E-01,-3.45E-04,...........
65840,66388.7,4.81E-01,4.81E-01,-3.44E-04,...........
65841,66389.7,4.81E-01,4.81E-01,-3.37E-04,...........
65842,66390.7,4.81E-01,4.81E-01,-3.44E-04,...........
65843,66391.7,4.81E-01,4.81E-01,-3.46E-04,...........
65844,66392.7,4.81E-01,4.81E-01,-3.45E-04,...........
65845,66393.7,4.81E-01,4.81E-01,-3.41E-04,...........
65846,66394.7,4.81E-01,4.81E-01,-3.44E-04,...........
65847,66395.7,4.81E-01,4.81E-01,-3.42E-04,...........
65848,66396.7,4.81E-01,4.81E-01,-3.46E-04,...........
65849,66397.7,4.81E-01,4.80E-01,-3.43E-04,...........
65850,66398.8,4.81E-01,4.80E-01,-3.40E-04,...........
65851,66399.8,4.80E-01,4.80E-01,-3.42E-04,...........
65852,66400.8,4.80E-01,4.80E-01,-3.50E-04,...........
65853,66401.8,4.80E-01,4.80E-01,-3.45E-04,...........
65854,66402.8,4.80E-01,4.80E-01,-3.49E-04,...........
65855,66403.8,4.80E-01,4.80E-01,-3.45E-04,...........
65856,66404.8,4.80E-01,4.80E-01,-3.40E-04,...........
65857,66405.8,4.80E-01,4.80E-01,-3.49E-04,...........
65858,66406.8,4.80E-01,4.80E-01,-3.45E-04,...........
65859,66407.8,4.80E-01,4.80E-01,-3.43E-04,...........
65860,66408.8,4.80E-01,4.80E-01,-3.45E-04,...........
65861,66409.8,4.80E-01,4.80E-01,-3.41E-04,...........
65862,66410.9,4.80E-01,4.80E-01,-3.43E-04,...........
65863,66411.9,4.80E-01,4.80E-01,-3.32E-04,...........
65864,66412.9,4.80E-01,4.80E-01,-3.39E-04,...........
65865,66413.9,4.80E-01,4.80E-01,-3.43E-04,...........
65866,66414.9,4.80E-01,4.80E-01,-3.39E-04,...........
65867,66415.9,4.80E-01,4.80E-01,-3.37E-04,...........
65868,66416.9,4.80E-01,4.80E-01,-3.40E-04,...........
65869,66417.9,4.80E-01,4.80E-01,-3.38E-04,...........
65870,66418.9,4.80E-01,4.80E-01,-3.40E-04,...........
65871,66419.9,4.80E-01,4.80E-01,-3.46E-04,...........
65872,66420.9,4.80E-01,4.80E-01,-3.37E-04,...........
65873,66421.9,4.80E-01,4.80E-01,-3.38E-04,...........
65874,66423,4.80E-01,4.80E-01,-3.40E-04,...........
65875,66424,4.80E-01,4.80E-01,-3.35E-04,...........
65876,66425,4.80E-01,4.80E-01,-3.37E-04,...........
65877,66426,4.80E-01,4.80E-01,-3.32E-04,...........
65878,66427,4.80E-01,4.80E-01,-3.30E-04,...........
65879,66428,4.80E-01,4.80E-01,-3.42E-04,...........
65880,66429,4.80E-01,4.80E-01,-3.43E-04,...........
65881,66430,4.80E-01,4.80E-01,-3.37E-04,...........
65882,66431,4.80E-01,4.80E-01,-3.39E-04,...........
65883,66432,4.80E-01,4.80E-01,-3.44E-04,...........
65884,66433,4.80E-01,4.80E-01,-3.43E-04,...........
65885,66434,4.80E-01,4.80E-01,-3.42E-04,...........
65886,66435,4.80E-01,4.80E-01,-3.38E-04,...........
65887,66436.1,4.80E-01,4.80E-01,-3.37E-04,...........
65888,66437.1,4.80E-01,4.80E-01,-3.41E-04,...........
65889,66438.1,4.80E-01,4.80E-01,-3.38E-04,...........
65890,66439.1,4.80E-01,4.80E-01,-3.40E-04,...........
65891,66440.1,4.80E-01,4.80E-01,-3.38E-04,...........
65892,66441.1,4.80E-01,4.80E-01,-3.41E-04,...........
65893,66442.1,4.80E-01,4.80E-01,-3.40E-04,...........
65894,66443.1,4.80E-01,4.80E-01,-3.47E-04,...........
65895,66444.1,4.80E-01,4.80E-01,-3.40E-04,...........
65896,66445.1,4.80E-01,4.80E-01,-3.45E-04,...........
65897,66446.1,4.80E-01,4.80E-01,-3.37E-04,...........
65898,66447.1,4.80E-01,4.80E-01,-3.41E-04,...........
65899,66448.2,4.80E-01,4.80E-01,-3.43E-04,...........
65900,66449.2,4.80E-01,4.80E-01,-3.42E-04,...........
65901,66450.2,4.80E-01,4.80E-01,-3.39E-04,...........
65902,66451.2,4.80E-01,4.80E-01,-3.41E-04,...........
65903,66452.2,4.80E-01,4.80E-01,-3.45E-04,...........
65904,66453.2,4.80E-01,4.80E-01,-3.38E-04,...........
65905,66454.2,4.80E-01,4.80E-01,-3.43E-04,...........
65906,66455.2,4.80E-01,4.80E-01,-3.44E-04,...........
65907,66456.2,4.80E-01,4.80E-01,-3.38E-04,...........
65908,66457.2,4.80E-01,4.80E-01,-3.41E-04,...........
65909,66458.2,4.80E-01,4.80E-01,-3.39E-04,...........
65910,66459.3,4.80E-01,4.80E-01,-3.38E-04,...........
65911,66460.3,4.80E-01,4.80E-01,-3.41E-04,...........
65912,66461.3,4.80E-01,4.80E-01,-3.37E-04,...........
65913,66462.3,4.80E-01,4.80E-01,-3.39E-04,...........
65914,66463.3,4.80E-01,4.80E-01,-3.42E-04,...........
65915,66464.3,4.80E-01,4.80E-01,-3.40E-04,...........
65916,66465.3,4.80E-01,4.80E-01,-3.37E-04,...........
65917,66466.3,4.80E-01,4.80E-01,-3.46E-04,...........
65918,66467.3,4.80E-01,4.80E-01,-3.42E-04,...........
65919,66468.3,4.80E-01,4.80E-01,-3.42E-04,...........
65920,66469.3,4.80E-01,4.80E-01,-3.41E-04,...........
65921,66470.3,4.80E-01,4.80E-01,-3.43E-04,...........
65922,66471.4,4.80E-01,4.80E-01,-3.47E-04,...........
65923,66472.4,4.80E-01,4.80E-01,-3.44E-04,...........
65924,66473.4,4.80E-01,4.80E-01,-3.45E-04,...........
65925,66474.4,4.80E-01,4.80E-01,-3.48E-04,...........
65926,66475.4,4.80E-01,4.80E-01,-3.49E-04,...........
65927,66476.4,4.80E-01,4.80E-01,-3.50E-04,...........
65928,66477.4,4.80E-01,4.80E-01,-3.48E-04,...........
65929,66478.4,4.80E-01,4.80E-01,-3.43E-04,...........
65930,66479.4,4.80E-01,4.80E-01,-3.46E-04,...........
65931,66480.4,4.80E-01,4.80E-01,-3.46E-04,...........
65932,66481.4,4.80E-01,4.80E-01,-3.49E-04,...........
65933,66482.4,4.80E-01,4.80E-01,-3.50E-04,...........
65934,66483.5,4.80E-01,4.80E-01,-3.51E-04,...........
65935,66484.5,4.80E-01,4.80E-01,-3.48E-04,...........
65936,66485.5,4.80E-01,4.80E-01,-3.44E-04,...........
65937,66486.5,4.80E-01,4.80E-01,-3.46E-04,...........
65938,66487.5,4.80E-01,4.80E-01,-3.42E-04,...........
65939,66488.5,4.80E-01,4.80E-01,-3.43E-04,...........
65940,66489.5,4.80E-01,4.80E-01,-3.43E-04,...........
65941,66490.5,4.80E-01,4.80E-01,-3.49E-04,...........
65942,66491.5,4.80E-01,4.80E-01,-3.45E-04,...........
65943,66492.5,4.80E-01,4.80E-01,-3.41E-04,...........
65944,66493.5,4.80E-01,4.80E-01,-3.48E-04,...........
65945,66494.5,4.80E-01,4.80E-01,-3.45E-04,...........
65946,66495.5,4.80E-01,4.80E-01,-3.46E-04,...........
65947,66496.6,4.80E-01,4.80E-01,-3.44E-04,...........
65948,66497.6,4.80E-01,4.80E-01,-3.47E-04,...........
65949,66498.6,4.80E-01,4.80E-01,-3.46E-04,...........
65950,66499.6,4.80E-01,4.80E-01,-3.46E-04,...........
65951,66500.6,4.80E-01,4.80E-01,-3.48E-04,...........
65952,66501.6,4.80E-01,4.80E-01,-3.47E-04,...........
65953,66502.6,4.80E-01,4.80E-01,-3.49E-04,...........
65954,66503.6,4.80E-01,4.80E-01,-3.46E-04,...........
65955,66504.6,4.80E-01,4.80E-01,-3.45E-04,...........
65956,66505.6,4.80E-01,4.80E-01,-3.45E-04,...........
65957,66506.6,4.80E-01,4.80E-01,-3.45E-04,...........
65958,66507.6,4.80E-01,4.80E-01,-3.44E-04,...........
65959,66508.7,4.80E-01,4.80E-01,-3.46E-04,...........
65960,66509.7,4.80E-01,4.80E-01,-3.44E-04,...........
65961,66510.7,4.80E-01,4.80E-01,-3.45E-04,...........
65962,66511.7,4.80E-01,4.80E-01,-3.47E-04,...........
65963,66512.7,4.80E-01,4.80E-01,-3.50E-04,...........
65964,66513.7,4.80E-01,4.80E-01,-3.48E-04,...........
65965,66514.7,4.80E-01,4.80E-01,-3.49E-04,...........
65966,66515.7,4.80E-01,4.80E-01,-3.48E-04,...........
65967,66516.7,4.80E-01,4.80E-01,-3.48E-04,...........
65968,66517.7,4.80E-01,4.80E-01,-3.39E-04,...........
65969,66518.7,4.80E-01,4.80E-01,-3.40E-04,...........
65970,66519.8,4.80E-01,4.80E-01,-3.43E-04,...........
65971,66520.8,4.80E-01,4.80E-01,-3.44E-04,...........
65972,66521.8,4.80E-01,4.80E-01,-3.45E-04,...........
65973,66522.8,4.80E-01,4.80E-01,-3.47E-04,...........
65974,66523.8,4.80E-01,4.80E-01,-3.42E-04,...........
65975,66524.8,4.80E-01,4.80E-01,-3.46E-04,...........
65976,66525.8,4.80E-01,4.80E-01,-3.44E-04,...........
65977,66526.8,4.80E-01,4.80E-01,-3.39E-04,...........
65978,66527.8,4.80E-01,4.80E-01,-3.48E-04,...........
65979,66528.8,4.80E-01,4.80E-01,-3.43E-04,...........
65980,66529.8,4.80E-01,4.80E-01,-3.44E-04,...........
65981,66530.8,4.80E-01,4.80E-01,-3.49E-04,...........
65982,66531.9,4.80E-01,4.80E-01,-3.48E-04,...........
65983,66532.9,4.80E-01,4.80E-01,-3.48E-04,...........
65984,66533.9,4.80E-01,4.80E-01,-3.47E-04,...........
65985,66534.9,4.80E-01,4.80E-01,-3.48E-04,...........
65986,66535.9,4.80E-01,4.80E-01,-3.43E-04,...........
65987,66536.9,4.80E-01,4.80E-01,-3.46E-04,...........
65988,66537.9,4.80E-01,4.80E-01,-3.44E-04,...........
65989,66538.9,4.80E-01,4.80E-01,-3.44E-04,...........
65990,66539.9,4.80E-01,4.80E-01,-3.47E-04,...........
65991,66540.9,4.80E-01,4.80E-01,-3.49E-04,...........
65992,66541.9,4.80E-01,4.80E-01,-3.44E-04,...........
65993,66542.9,4.80E-01,4.80E-01,-3.48E-04,...........
65994,66544,4.80E-01,4.80E-01,-3.43E-04,...........
65995,66545,4.80E-01,4.80E-01,-3.48E-04,...........
65996,66546,4.80E-01,4.80E-01,-3.44E-04,...........
65997,66547,4.80E-01,4.80E-01,-3.46E-04,...........
65998,66548,4.80E-01,4.80E-01,-3.44E-04,...........
65999,66549,4.80E-01,4.80E-01,-3.42E-04,...........
66000,66550,4.80E-01,4.80E-01,-3.43E-04,...........
66001,66551,4.80E-01,4.80E-01,-3.35E-04,...........
66002,66552,4.80E-01,4.80E-01,-3.45E-04,...........
66003,66553,4.80E-01,4.80E-01,-3.42E-04,...........
66004,66554,4.80E-01,4.80E-01,-3.38E-04,...........
66005,66555,4.80E-01,4.80E-01,-3.43E-04,...........
66006,66556,4.80E-01,4.80E-01,-3.50E-04,...........
66007,66557.1,4.80E-01,4.80E-01,-3.45E-04,...........
66008,66558.1,4.80E-01,4.80E-01,-3.46E-04,...........
66009,66559.1,4.80E-01,4.80E-01,-3.46E-04,...........
66010,66560.1,4.80E-01,4.80E-01,-3.46E-04,...........
66011,66561.1,4.80E-01,4.80E-01,-3.45E-04,...........
66012,66562.1,4.80E-01,4.80E-01,-3.44E-04,...........
66013,66563.1,4.80E-01,4.80E-01,-3.43E-04,...........
66014,66564.1,4.80E-01,4.80E-01,-3.44E-04,...........
66015,66565.1,4.80E-01,4.80E-01,-3.40E-04,...........
66016,66566.1,4.80E-01,4.80E-01,-3.38E-04,...........
66017,66567.1,4.80E-01,4.80E-01,-3.40E-04,...........
66018,66568.1,4.80E-01,4.80E-01,-3.39E-04,...........
66019,66569.2,4.80E-01,4.80E-01,-3.43E-04,...........
66020,66570.2,4.80E-01,4.80E-01,-3.38E-04,...........
66021,66571.2,4.80E-01,4.80E-01,-3.38E-04,...........
66022,66572.2,4.80E-01,4.80E-01,-3.36E-04,...........
66023,66573.2,4.80E-01,4.80E-01,-3.44E-04,...........
66024,66574.2,4.80E-01,4.80E-01,-3.38E-04,...........
66025,66575.2,4.80E-01,4.80E-01,-3.36E-04,...........
66026,66576.2,4.80E-01,4.80E-01,-3.41E-04,...........
66027,66577.2,4.80E-01,4.80E-01,-3.37E-04,...........
66028,66578.2,4.80E-01,4.80E-01,-3.37E-04,...........
66029,66579.2,4.80E-01,4.80E-01,-3.40E-04,...........
66030,66580.3,4.80E-01,4.80E-01,-3.41E-04,...........
66031,66581.3,4.80E-01,4.80E-01,-3.37E-04,...........
66032,66582.3,4.80E-01,4.80E-01,-3.43E-04,...........
66033,66583.3,4.80E-01,4.80E-01,-3.48E-04,...........
66034,66584.3,4.80E-01,4.80E-01,-3.39E-04,...........
66035,66585.3,4.80E-01,4.80E-01,-3.38E-04,...........
66036,66586.3,4.80E-01,4.80E-01,-3.40E-04,...........
66037,66587.3,4.80E-01,4.80E-01,-3.39E-04,...........
66038,66588.3,4.80E-01,4.80E-01,-3.42E-04,...........
66039,66589.3,4.80E-01,4.80E-01,-3.42E-04,...........
66040,66590.3,4.80E-01,4.80E-01,-3.39E-04,...........
66041,66591.3,4.80E-01,4.80E-01,-3.44E-04,...........
66042,66592.4,4.80E-01,4.80E-01,-3.46E-04,...........
66043,66593.4,4.80E-01,4.80E-01,-3.45E-04,...........
66044,66594.4,4.80E-01,4.80E-01,-3.41E-04,...........
66045,66595.4,4.80E-01,4.80E-01,-3.41E-04,...........
66046,66596.4,4.80E-01,4.80E-01,-3.42E-04,...........
66047,66597.4,4.80E-01,4.80E-01,-3.45E-04,...........
66048,66598.4,4.80E-01,4.80E-01,-3.42E-04,...........
66049,66599.4,4.80E-01,4.80E-01,-3.43E-04,...........
66050,66600.4,4.80E-01,4.80E-01,-3.42E-04,...........
66051,66601.4,4.80E-01,4.80E-01,-3.40E-04,...........
66052,66602.4,4.80E-01,4.80E-01,-3.36E-04,...........
66053,66603.4,4.80E-01,4.80E-01,-3.42E-04,...........
66054,66604.5,4.80E-01,4.80E-01,-3.40E-04,...........
66055,66605.5,4.80E-01,4.80E-01,-3.38E-04,...........
66056,66606.5,4.80E-01,4.80E-01,-3.37E-04,...........
66057,66607.5,4.80E-01,4.80E-01,-3.40E-04,...........
66058,66608.5,4.80E-01,4.80E-01,-3.41E-04,...........
66059,66609.5,4.80E-01,4.80E-01,-3.41E-04,...........
66060,66610.5,4.80E-01,4.80E-01,-3.39E-04,...........
66061,66611.5,4.80E-01,4.80E-01,-3.41E-04,...........
66062,66612.5,4.80E-01,4.80E-01,-3.37E-04,...........
66063,66613.5,4.80E-01,4.80E-01,-3.39E-04,...........
66064,66614.5,4.80E-01,4.80E-01,-3.40E-04,...........
66065,66615.5,4.80E-01,4.80E-01,-3.39E-04,...........
66066,66616.5,4.80E-01,4.80E-01,-3.38E-04,...........
66067,66617.6,4.80E-01,4.80E-01,-3.36E-04,...........
66068,66618.6,4.80E-01,4.80E-01,-3.40E-04,...........
66069,66619.6,4.80E-01,4.80E-01,-3.40E-04,...........
66070,66620.6,4.80E-01,4.80E-01,-3.38E-04,...........
66071,66621.6,4.80E-01,4.80E-01,-3.36E-04,...........
66072,66622.6,4.80E-01,4.80E-01,-3.41E-04,...........
66073,66623.6,4.80E-01,4.80E-01,-3.40E-04,...........
66074,66624.6,4.80E-01,4.80E-01,-3.41E-04,...........
66075,66625.6,4.80E-01,4.80E-01,-3.43E-04,...........
66076,66626.6,4.80E-01,4.80E-01,-3.42E-04,...........
66077,66627.6,4.80E-01,4.80E-01,-3.45E-04,...........
66078,66628.6,4.80E-01,4.80E-01,-3.42E-04,...........
66079,66629.7,4.80E-01,4.80E-01,-3.42E-04,...........
66080,66630.7,4.80E-01,4.80E-01,-3.42E-04,...........
66081,66631.7,4.80E-01,4.80E-01,-3.40E-04,...........
66082,66632.7,4.80E-01,4.80E-01,-3.39E-04,...........
66083,66633.7,4.80E-01,4.80E-01,-3.34E-04,...........
66084,66634.7,4.80E-01,4.80E-01,-3.39E-04,...........
66085,66635.7,4.80E-01,4.80E-01,-3.39E-04,...........
66086,66636.7,4.80E-01,4.80E-01,-3.45E-04,...........
66087,66637.7,4.80E-01,4.80E-01,-3.44E-04,...........
66088,66638.7,4.80E-01,4.80E-01,-3.43E-04,...........
66089,66639.7,4.80E-01,4.80E-01,-3.46E-04,...........
66090,66640.8,4.80E-01,4.80E-01,-3.48E-04,...........
66091,66641.8,4.80E-01,4.80E-01,-3.43E-04,...........
66092,66642.8,4.80E-01,4.80E-01,-3.41E-04,...........
66093,66643.8,4.80E-01,4.80E-01,-3.40E-04,...........
66094,66644.8,4.80E-01,4.80E-01,-3.41E-04,...........
66095,66645.8,4.80E-01,4.80E-01,-3.44E-04,...........
66096,66646.8,4.80E-01,4.80E-01,-3.45E-04,...........
66097,66647.8,4.80E-01,4.80E-01,-3.45E-04,...........
66098,66648.8,4.80E-01,4.80E-01,-3.41E-04,...........
66099,66649.8,4.80E-01,4.80E-01,-3.37E-04,...........
66100,66650.8,4.80E-01,4.80E-01,-3.44E-04,...........
66101,66651.8,4.80E-01,4.80E-01,-3.42E-04,...........
66102,66652.9,4.80E-01,4.80E-01,-3.38E-04,...........
66103,66653.9,4.80E-01,4.80E-01,-3.37E-04,...........
66104,66654.9,4.80E-01,4.80E-01,-3.40E-04,...........
66105,66655.9,4.80E-01,4.80E-01,-3.40E-04,...........
66106,66656.9,4.80E-01,4.80E-01,-3.43E-04,...........
66107,66657.9,4.80E-01,4.80E-01,-3.41E-04,...........
66108,66658.9,4.80E-01,4.80E-01,-3.45E-04,...........
66109,66659.9,4.80E-01,4.80E-01,-3.48E-04,...........
66110,66660.9,4.80E-01,4.80E-01,-3.49E-04,...........
66111,66661.9,4.80E-01,4.80E-01,-3.49E-04,...........
66112,66662.9,4.80E-01,4.80E-01,-3.49E-04,...........
66113,66663.9,4.80E-01,4.80E-01,-3.44E-04,...........
66114,66665,4.80E-01,4.80E-01,-3.50E-04,...........
66115,66666,4.80E-01,4.80E-01,-3.47E-04,...........
66116,66667,4.80E-01,4.80E-01,-3.47E-04,...........
66117,66668,4.80E-01,4.80E-01,-3.48E-04,...........
66118,66669,4.80E-01,4.80E-01,-3.45E-04,...........
66119,66670,4.80E-01,4.80E-01,-3.45E-04,...........
66120,66671,4.80E-01,4.80E-01,-3.43E-04,...........
66121,66672,4.80E-01,4.80E-01,-3.39E-04,...........
66122,66673,4.80E-01,4.80E-01,-3.43E-04,...........
66123,66674,4.80E-01,4.80E-01,-3.38E-04,...........
66124,66675,4.80E-01,4.80E-01,-3.43E-04,...........
66125,66676,4.80E-01,4.80E-01,-3.41E-04,...........
66126,66677,4.80E-01,4.80E-01,-3.46E-04,...........
66127,66678.1,4.80E-01,4.80E-01,-3.42E-04,...........
66128,66679.1,4.80E-01,4.80E-01,-3.40E-04,...........
66129,66680.1,4.80E-01,4.80E-01,-3.44E-04,...........
66130,66681.1,4.80E-01,4.80E-01,-3.36E-04,...........
66131,66682.1,4.80E-01,4.80E-01,-3.41E-04,...........
66132,66683.1,4.80E-01,4.80E-01,-3.40E-04,...........
66133,66684.1,4.80E-01,4.80E-01,-3.39E-04,...........
66134,66685.1,4.80E-01,4.80E-01,-3.40E-04,...........
66135,66686.1,4.80E-01,4.80E-01,-3.36E-04,...........
66136,66687.1,4.80E-01,4.80E-01,-3.38E-04,...........
66137,66688.1,4.80E-01,4.80E-01,-3.41E-04,...........
66138,66689.1,4.80E-01,4.80E-01,-3.40E-04,...........
66139,66690.2,4.80E-01,4.80E-01,-3.40E-04,...........
66140,66691.2,4.80E-01,4.80E-01,-3.41E-04,...........
66141,66692.2,4.80E-01,4.80E-01,-3.40E-04,...........
